Index	t	Heat Flow	Ts	Tr
73	7.30000e-03	2.32404e-01	-6.83816e+01	-6.54000e+01
74	7.40000e-03	2.33120e-01	-6.81821e+01	-6.52000e+01
75	7.50000e-03	2.33780e-01	-6.79870e+01	-6.50000e+01
76	7.60000e-03	2.34455e-01	-6.77857e+01	-6.48000e+01
77	7.70000e-03	2.35032e-01	-6.75825e+01	-6.46000e+01
78	7.80000e-03	2.35506e-01	-6.73837e+01	-6.44000e+01
79	7.90000e-03	2.35934e-01	-6.71766e+01	-6.42000e+01
80	8.00000e-03	2.36295e-01	-6.69760e+01	-6.40000e+01
81	8.10000e-03	2.36579e-01	-6.67838e+01	-6.38000e+01
82	8.20000e-03	2.36896e-01	-6.65751e+01	-6.36000e+01
83	8.30000e-03	2.37294e-01	-6.63708e+01	-6.34000e+01
84	8.40000e-03	2.37614e-01	-6.61728e+01	-6.32000e+01
85	8.50000e-03	2.37927e-01	-6.59688e+01	-6.30000e+01
86	8.60000e-03	2.38137e-01	-6.57711e+01	-6.28000e+01
87	8.70000e-03	2.38287e-01	-6.55715e+01	-6.26000e+01
88	8.80000e-03	2.38521e-01	-6.53679e+01	-6.24000e+01
89	8.90000e-03	2.38722e-01	-6.51727e+01	-6.22000e+01
90	9.00000e-03	2.38966e-01	-6.49653e+01	-6.20000e+01
91	9.10000e-03	2.39122e-01	-6.47703e+01	-6.18000e+01
92	9.20000e-03	2.39201e-01	-6.45612e+01	-6.16000e+01
93	9.30000e-03	2.39346e-01	-6.43604e+01	-6.14000e+01
94	9.40000e-03	2.39434e-01	-6.41618e+01	-6.12000e+01
95	9.50000e-03	2.39421e-01	-6.39572e+01	-6.10000e+01
96	9.60000e-03	2.39576e-01	-6.37548e+01	-6.08000e+01
97	9.70000e-03	2.39759e-01	-6.35546e+01	-6.06000e+01
98	9.80000e-03	2.39949e-01	-6.33485e+01	-6.04000e+01
99	9.90000e-03	2.40215e-01	-6.31526e+01	-6.02000e+01
100	1.00000e-02	2.40424e-01	-6.29447e+01	-6.00000e+01
101	1.01000e-02	2.40677e-01	-6.27471e+01	-5.98000e+01
102	1.02000e-02	2.40964e-01	-6.25436e+01	-5.96000e+01
103	1.03000e-02	2.41165e-01	-6.23443e+01	-5.94000e+01
104	1.04000e-02	2.41432e-01	-6.21451e+01	-5.92000e+01
105	1.05000e-02	2.41683e-01	-6.19379e+01	-5.90000e+01
106	1.06000e-02	2.41886e-01	-6.17390e+01	-5.88000e+01
107	1.07000e-02	2.42104e-01	-6.15362e+01	-5.86000e+01
108	1.08000e-02	2.42360e-01	-6.13355e+01	-5.84000e+01
109	1.09000e-02	2.42725e-01	-6.11391e+01	-5.82000e+01
110	1.10000e-02	2.43057e-01	-6.09326e+01	-5.80000e+01
111	1.11000e-02	2.43208e-01	-6.07304e+01	-5.78000e+01
112	1.12000e-02	2.43324e-01	-6.05303e+01	-5.76000e+01
113	1.13000e-02	2.43484e-01	-6.03284e+01	-5.74000e+01
114	1.14000e-02	2.43642e-01	-6.01225e+01	-5.72000e+01
115	1.15000e-02	2.43843e-01	-5.99249e+01	-5.70000e+01
116	1.16000e-02	2.44034e-01	-5.97254e+01	-5.68000e+01
117	1.17000e-02	2.44197e-01	-5.95200e+01	-5.66000e+01
118	1.18000e-02	2.44331e-01	-5.93188e+01	-5.64000e+01
119	1.19000e-02	2.44427e-01	-5.91177e+01	-5.62000e+01
120	1.20000e-02	2.44476e-01	-5.89207e+01	-5.60000e+01
121	1.21000e-02	2.44451e-01	-5.87159e+01	-5.58000e+01
122	1.22000e-02	2.44480e-01	-5.85132e+01	-5.56000e+01
123	1.23000e-02	2.44567e-01	-5.83147e+01	-5.54000e+01
