Index	t	Heat Flow	Ts	Tr
73	7.30000e-03	2.18958e-01	-6.81433e+01	-6.54000e+01
74	7.40000e-03	2.19561e-01	-6.79387e+01	-6.52000e+01
75	7.50000e-03	2.20098e-01	-6.77385e+01	-6.50000e+01
76	7.60000e-03	2.20643e-01	-6.75427e+01	-6.48000e+01
77	7.70000e-03	2.21223e-01	-6.73407e+01	-6.46000e+01
78	7.80000e-03	2.21761e-01	-6.71346e+01	-6.44000e+01
79	7.90000e-03	2.22347e-01	-6.69351e+01	-6.42000e+01
80	8.00000e-03	2.22869e-01	-6.67335e+01	-6.40000e+01
81	8.10000e-03	2.23285e-01	-6.65364e+01	-6.38000e+01
82	8.20000e-03	2.23657e-01	-6.63330e+01	-6.36000e+01
83	8.30000e-03	2.24005e-01	-6.61277e+01	-6.34000e+01
84	8.40000e-03	2.24437e-01	-6.59352e+01	-6.32000e+01
85	8.50000e-03	2.24922e-01	-6.57281e+01	-6.30000e+01
86	8.60000e-03	2.25372e-01	-6.55275e+01	-6.28000e+01
87	8.70000e-03	2.25788e-01	-6.53270e+01	-6.26000e+01
88	8.80000e-03	2.26204e-01	-6.51288e+01	-6.24000e+01
89	8.90000e-03	2.26463e-01	-6.49244e+01	-6.22000e+01
90	9.00000e-03	2.26796e-01	-6.47223e+01	-6.20000e+01
91	9.10000e-03	2.27097e-01	-6.45183e+01	-6.18000e+01
92	9.20000e-03	2.27333e-01	-6.43207e+01	-6.16000e+01
93	9.30000e-03	2.27623e-01	-6.41211e+01	-6.14000e+01
94	9.40000e-03	2.27868e-01	-6.39175e+01	-6.12000e+01
95	9.50000e-03	2.28135e-01	-6.37183e+01	-6.10000e+01
96	9.60000e-03	2.28388e-01	-6.35150e+01	-6.08000e+01
97	9.70000e-03	2.28718e-01	-6.33160e+01	-6.06000e+01
98	9.80000e-03	2.28921e-01	-6.31089e+01	-6.04000e+01
99	9.90000e-03	2.29051e-01	-6.29060e+01	-6.02000e+01
100	1.00000e-02	2.29189e-01	-6.27096e+01	-6.00000e+01
101	1.01000e-02	2.29380e-01	-6.25008e+01	-5.98000e+01
102	1.02000e-02	2.29448e-01	-6.23005e+01	-5.96000e+01
103	1.03000e-02	2.29591e-01	-6.20962e+01	-5.94000e+01
104	1.04000e-02	2.29825e-01	-6.18962e+01	-5.92000e+01
105	1.05000e-02	2.30091e-01	-6.16985e+01	-5.90000e+01
106	1.06000e-02	2.30318e-01	-6.14946e+01	-5.88000e+01
107	1.07000e-02	2.30537e-01	-6.12972e+01	-5.86000e+01
108	1.08000e-02	2.30772e-01	-6.10957e+01	-5.84000e+01
109	1.09000e-02	2.31022e-01	-6.08861e+01	-5.82000e+01
110	1.10000e-02	2.31320e-01	-6.06890e+01	-5.80000e+01
111	1.11000e-02	2.31681e-01	-6.04901e+01	-5.78000e+01
112	1.12000e-02	2.32075e-01	-6.02892e+01	-5.76000e+01
113	1.13000e-02	2.32375e-01	-6.00885e+01	-5.74000e+01
114	1.14000e-02	2.32729e-01	-5.98817e+01	-5.72000e+01
115	1.15000e-02	2.32921e-01	-5.96792e+01	-5.70000e+01
116	1.16000e-02	2.33127e-01	-5.94810e+01	-5.68000e+01
117	1.17000e-02	2.33305e-01	-5.92705e+01	-5.66000e+01
118	1.18000e-02	2.33484e-01	-5.90747e+01	-5.64000e+01
119	1.19000e-02	2.33568e-01	-5.88769e+01	-5.62000e+01
120	1.20000e-02	2.33634e-01	-5.86669e+01	-5.60000e+01
121	1.21000e-02	2.33668e-01	-5.84715e+01	-5.58000e+01
122	1.22000e-02	2.33751e-01	-5.82659e+01	-5.56000e+01
123	1.23000e-02	2.33934e-01	-5.80687e+01	-5.54000e+01
124	1.24000e-02	2.34101e-01	-5.78634e+01	-5.52000e+01
125	1.25000e-02	2.34295e-01	-5.76624e+01	-5.50000e+01
126	1.26000e-02	2.34434e-01	-5.74595e+01	-5.48000e+01
127	1.27000e-02	2.34688e-01	-5.72608e+01	-5.46000e+01
128	1.28000e-02	2.34886e-01	-5.70581e+01	-5.44000e+01
129	1.29000e-02	2.35035e-01	-5.68577e+01	-5.42000e+01
130	1.30000e-02	2.35322e-01	-5.66574e+01	-5.40000e+01
131	1.31000e-02	2.35653e-01	-5.64552e+01	-5.38000e+01
132	1.32000e-02	2.36039e-01	-5.62511e+01	-5.36000e+01
133	1.33000e-02	2.36480e-01	-5.60472e+01	-5.34000e+01
134	1.34000e-02	2.36827e-01	-5.58454e+01	-5.32000e+01
135	1.35000e-02	2.37083e-01	-5.56479e+01	-5.30000e+01
136	1.36000e-02	2.37326e-01	-5.54423e+01	-5.28000e+01
137	1.37000e-02	2.37508e-01	-5.52410e+01	-5.26000e+01
138	1.38000e-02	2.37786e-01	-5.50378e+01	-5.24000e+01
139	1.39000e-02	2.37947e-01	-5.48367e+01	-5.22000e+01
140	1.40000e-02	2.38071e-01	-5.46399e+01	-5.20000e+01
141	1.41000e-02	2.38253e-01	-5.44290e+01	-5.18000e+01
142	1.42000e-02	2.38425e-01	-5.42365e+01	-5.16000e+01
143	1.43000e-02	2.38683e-01	-5.40300e+01	-5.14000e+01
144	1.44000e-02	2.38957e-01	-5.38256e+01	-5.12000e+01
145	1.45000e-02	2.39163e-01	-5.36294e+01	-5.10000e+01
146	1.46000e-02	2.39335e-01	-5.34213e+01	-5.08000e+01
147	1.47000e-02	2.39452e-01	-5.32234e+01	-5.06000e+01
148	1.48000e-02	2.39583e-01	-5.30216e+01	-5.04000e+01
149	1.49000e-02	2.39829e-01	-5.28200e+01	-5.02000e+01
150	1.50000e-02	2.40057e-01	-5.26165e+01	-5.00000e+01
151	1.51000e-02	2.40368e-01	-5.24192e+01	-4.98000e+01
152	1.52000e-02	2.40682e-01	-5.22119e+01	-4.96000e+01
153	1.53000e-02	2.40972e-01	-5.20169e+01	-4.94000e+01
154	1.54000e-02	2.41238e-01	-5.18139e+01	-4.92000e+01
155	1.55000e-02	2.41521e-01	-5.16091e+01	-4.90000e+01
156	1.56000e-02	2.41751e-01	-5.14125e+01	-4.88000e+01
157	1.57000e-02	2.41998e-01	-5.12039e+01	-4.86000e+01
158	1.58000e-02	2.42232e-01	-5.10096e+01	-4.84000e+01
159	1.59000e-02	2.42408e-01	-5.08073e+01	-4.82000e+01
160	1.60000e-02	2.42558e-01	-5.05992e+01	-4.80000e+01
161	1.61000e-02	2.42741e-01	-5.04012e+01	-4.78000e+01
162	1.62000e-02	2.42921e-01	-5.02014e+01	-4.76000e+01
163	1.63000e-02	2.43088e-01	-4.99957e+01	-4.74000e+01
164	1.64000e-02	2.43175e-01	-4.98042e+01	-4.72000e+01
165	1.65000e-02	2.43356e-01	-4.95968e+01	-4.70000e+01
166	1.66000e-02	2.43629e-01	-4.93875e+01	-4.68000e+01
167	1.67000e-02	2.43910e-01	-4.91864e+01	-4.66000e+01
168	1.68000e-02	2.44265e-01	-4.89834e+01	-4.64000e+01
169	1.69000e-02	2.44476e-01	-4.87845e+01	-4.62000e+01
170	1.70000e-02	2.44688e-01	-4.85878e+01	-4.60000e+01
171	1.71000e-02	2.44923e-01	-4.83872e+01	-4.58000e+01
172	1.72000e-02	2.45193e-01	-4.81808e+01	-4.56000e+01
173	1.73000e-02	2.45509e-01	-4.79785e+01	-4.54000e+01
174	1.74000e-02	2.45734e-01	-4.77744e+01	-4.52000e+01
175	1.75000e-02	2.46057e-01	-4.75724e+01	-4.50000e+01
176	1.76000e-02	2.46364e-01	-4.73764e+01	-4.48000e+01
177	1.77000e-02	2.46613e-01	-4.71747e+01	-4.46000e+01
178	1.78000e-02	2.46846e-01	-4.69750e+01	-4.44000e+01
179	1.79000e-02	2.47040e-01	-4.67637e+01	-4.42000e+01
180	1.80000e-02	2.47100e-01	-4.65722e+01	-4.40000e+01
181	1.81000e-02	2.47273e-01	-4.63651e+01	-4.38000e+01
182	1.82000e-02	2.47443e-01	-4.61660e+01	-4.36000e+01
183	1.83000e-02	2.47721e-01	-4.59670e+01	-4.34000e+01
184	1.84000e-02	2.47945e-01	-4.57564e+01	-4.32000e+01
